Device,Time,Type,Longitude,Latitude,File,Bearing,Velocity,Distance,Temperature,Voltage
dev867648043573631,2023-09-28 08:26:18+00:00,gps,10.69863671875,59.8682175,_track.qo,270.46838,0.061119586,7.0287523,,4.34375
dev867648043573631,2023-09-28 08:28:00+00:00,gps,10.69858984375,59.8681775,_track.qo,,,,,4.34375
dev867648043573631,2023-09-28 08:28:00+00:00,gps,10.69858984375,59.8681775,_track.qo,,,,,4.375
dev867648043573631,2023-09-28 07:57:03+00:00,gps,10.70004296875,59.8684875,axl.qo,,,,,
dev867648043573631,2023-09-28 07:57:03+00:00,gps,10.70004296875,59.8684875,axl.qo,,,,,
dev867648043573631,2023-09-28 07:57:03+00:00,gps,10.70004296875,59.8684875,axl.qo,,,,,
dev867648043573631,2023-09-28 07:57:03+00:00,gps,10.70004296875,59.8684875,axl.qo,,,,,
dev867648043573631,2023-09-28 07:57:03+00:00,gps,10.70004296875,59.8684875,axl.qo,,,,,
dev867648043573631,2023-09-28 07:57:03+00:00,gps,10.70004296875,59.8684875,axl.qo,,,,,
dev867648043573631,2023-09-28 07:57:03+00:00,gps,10.70004296875,59.8684875,axl.qo,,,,,
dev867648043573631,2023-09-28 07:57:03+00:00,gps,10.70004296875,59.8684875,axl.qo,,,,,
dev867648043573631,2023-09-28 07:57:03+00:00,gps,10.70004296875,59.8684875,axl.qo,,,,,
dev867648043573631,2023-09-28 07:57:03+00:00,gps,10.70004296875,59.8684875,axl.qo,,,,,
dev867648043573631,2023-09-28 07:57:03+00:00,gps,10.70004296875,59.8684875,axl.qo,,,,,
dev867648043573631,2023-09-28 07:57:03+00:00,gps,10.70004296875,59.8684875,axl.qo,,,,,
dev867648043573631,2023-09-28 07:57:03+00:00,gps,10.70004296875,59.8684875,axl.qo,,,,,
dev867648043573631,2023-09-28 07:57:03+00:00,gps,10.70004296875,59.8684875,axl.qo,,,,,
dev867648043573631,2023-09-28 08:24:34+00:00,gps,10.69876171875,59.8682175,axl.qo,,,,,
dev867648043573631,2023-09-28 08:24:39+00:00,gps,10.69876171875,59.8682175,axl.qo,,,,,
dev867648043573631,2023-09-28 08:24:45+00:00,gps,10.69874609375,59.8682075,axl.qo,,,,,
dev867648043573631,2023-09-28 08:24:45+00:00,gps,10.69874609375,59.8682075,axl.qo,,,,,
dev867648043573631,2023-09-28 08:24:50+00:00,gps,10.69873828125,59.8682075,axl.qo,,,,,
dev867648043573631,2023-09-28 08:24:56+00:00,gps,10.69873046875,59.8682125,axl.qo,,,,,
dev867648043573631,2023-09-28 08:28:00+00:00,gps,10.69858984375,59.8681775,axl.qo,,,,,
dev867648043573631,2023-09-28 08:28:00+00:00,gps,10.69858984375,59.8681775,axl.qo,,,,,
dev867648043573631,2023-09-28 08:28:00+00:00,gps,10.69858984375,59.8681775,axl.qo,,,,,
dev867648043573631,2023-09-28 08:28:00+00:00,gps,10.69858984375,59.8681775,axl.qo,,,,,
dev867648043573631,2023-09-28 08:28:00+00:00,gps,10.69858984375,59.8681775,axl.qo,,,,,
dev867648043573631,2023-09-28 08:28:00+00:00,gps,10.69858984375,59.8681775,axl.qo,,,,,
dev867648043573631,2023-09-28 08:28:00+00:00,gps,10.69858984375,59.8681775,axl.qo,,,,,
dev867648043573631,2023-09-28 08:28:00+00:00,gps,10.69858984375,59.8681775,axl.qo,,,,,
dev867648043573631,2023-09-28 08:28:00+00:00,gps,10.69858984375,59.8681775,axl.qo,,,,,
dev867648043573631,2023-09-28 08:28:00+00:00,gps,10.69858984375,59.8681775,axl.qo,,,,,
dev867648043573631,2023-09-28 08:28:00+00:00,gps,10.69858984375,59.8681775,axl.qo,,,,,
dev867648043573631,2023-09-28 08:28:00+00:00,gps,10.69858984375,59.8681775,axl.qo,,,,,
dev867648043573631,2023-09-28 08:28:00+00:00,gps,10.69858984375,59.8681775,axl.qo,,,,,
dev867648043573631,2023-09-28 08:28:00+00:00,gps,10.69858984375,59.8681775,axl.qo,,,,,
dev867648043573631,2023-09-28 08:36:48+00:00,gps,10.69816015625,59.8679925,_track.qo,,,,,4.359375
dev867648043573631,2023-09-28 08:36:54+00:00,gps,10.69814453125,59.8679825,_track.qo,229.12845,0.23601091,1.4160655,,4.359375
dev867648043573631,2023-09-28 08:38:19+00:00,gps,10.69810546875,59.8679575,_track.qo,219.2931,0.04439937,3.7739465,,4.359375
dev867648043573631,2023-09-28 08:39:13+00:00,gps,10.69805078125,59.8679625,_track.qo,,,,,4.359375
dev867648043573631,2023-09-28 08:42:18+00:00,gps,10.69782421875,59.8678975,_track.qo,,,,,4.3554688
dev867648043573631,2023-09-28 08:42:24+00:00,gps,10.69781640625,59.8678925,_track.qo,222.45944,0.13229917,0.79379505,,4.3554688
dev867648043573631,2023-09-28 08:44:21+00:00,gps,10.69770703125,59.8678775,_track.qo,255.2853,0.055936426,6.544562,,4.3554688
dev867648043573631,2023-09-28 08:46:22+00:00,gps,10.69756640625,59.8678425,_track.qo,244.40836,0.07190807,8.700876,,4.3554688
dev867648043573631,2023-09-28 08:48:19+00:00,gps,10.69746484375,59.8678175,_track.qo,241.58188,0.053386774,6.2462525,,4.3476562
dev867648043573631,2023-09-28 08:50:18+00:00,gps,10.69730078125,59.8677825,_track.qo,246.87984,0.08340791,9.925541,,4.3476562
dev867648043573631,2023-09-28 08:52:20+00:00,gps,10.69717578125,59.8677525,_track.qo,243.82944,0.06488901,7.9164586,,4.3476562
dev867648043573631,2023-09-28 08:54:19+00:00,gps,10.69702734375,59.8677025,_track.qo,236.68288,0.08429328,10.030901,,4.3515625
dev867648043573631,2023-09-28 08:38:35+00:00,gps,10.69809765625,59.8679575,axl.qo,,,,,
dev867648043573631,2023-09-28 08:38:41+00:00,gps,10.69809765625,59.8679575,axl.qo,,,,,
dev867648043573631,2023-09-28 08:38:47+00:00,gps,10.69809765625,59.8679575,axl.qo,,,,,
dev867648043573631,2023-09-28 08:38:47+00:00,gps,10.69809765625,59.8679575,axl.qo,,,,,
dev867648043573631,2023-09-28 08:38:52+00:00,gps,10.69808984375,59.8679475,axl.qo,,,,,
dev867648043573631,2023-09-28 08:38:58+00:00,gps,10.69808984375,59.8679475,axl.qo,,,,,
dev867648043573631,2023-09-28 08:38:58+00:00,gps,10.69808984375,59.8679475,axl.qo,,,,,
dev867648043573631,2023-09-28 08:43:16+00:00,gps,10.69780078125,59.8678825,axl.qo,,,,,
dev867648043573631,2023-09-28 08:43:22+00:00,gps,10.69777734375,59.8678775,axl.qo,,,,,
dev867648043573631,2023-09-28 08:43:22+00:00,gps,10.69777734375,59.8678775,axl.qo,,,,,
dev867648043573631,2023-09-28 08:43:27+00:00,gps,10.69776953125,59.8678825,axl.qo,,,,,
dev867648043573631,2023-09-28 08:43:33+00:00,gps,10.69776953125,59.8678825,axl.qo,,,,,
dev867648043573631,2023-09-28 08:43:33+00:00,gps,10.69776953125,59.8678825,axl.qo,,,,,
dev867648043573631,2023-09-28 08:47:54+00:00,gps,10.69748828125,59.8678375,axl.qo,,,,,
dev867648043573631,2023-09-28 08:47:59+00:00,gps,10.69748046875,59.8678325,axl.qo,,,,,
dev867648043573631,2023-09-28 08:48:07+00:00,gps,10.69746484375,59.8678375,axl.qo,,,,,
dev867648043573631,2023-09-28 08:48:07+00:00,gps,10.69746484375,59.8678375,axl.qo,,,,,
dev867648043573631,2023-09-28 08:48:12+00:00,gps,10.69745703125,59.8678225,axl.qo,,,,,
dev867648043573631,2023-09-28 08:48:12+00:00,gps,10.69745703125,59.8678225,axl.qo,,,,,
dev867648043573631,2023-09-28 08:48:19+00:00,gps,10.69746484375,59.8678175,axl.qo,,,,,
dev867648043573631,2023-09-28 08:58:18+00:00,gps,10.69692578125,59.8676625,_track.qo,,,,,4.359375
dev867648043573631,2023-09-28 08:52:37+00:00,gps,10.69716015625,59.8677475,axl.qo,,,,,
dev867648043573631,2023-09-28 08:52:42+00:00,gps,10.69715234375,59.8677475,axl.qo,,,,,
dev867648043573631,2023-09-28 08:52:42+00:00,gps,10.69715234375,59.8677475,axl.qo,,,,,
dev867648043573631,2023-09-28 08:52:47+00:00,gps,10.69714453125,59.8677425,axl.qo,,,,,
dev867648043573631,2023-09-28 08:52:53+00:00,gps,10.69713671875,59.8677375,axl.qo,,,,,
dev867648043573631,2023-09-28 08:52:58+00:00,gps,10.69713671875,59.8677375,axl.qo,,,,,
dev867648043573631,2023-09-28 08:52:58+00:00,gps,10.69713671875,59.8677375,axl.qo,,,,,
dev867648043573631,2023-09-28 08:56:21+00:00,gps,10.69692578125,59.8676625,axl.qo,,,,,
dev867648043573631,2023-09-28 08:56:21+00:00,gps,10.69692578125,59.8676625,axl.qo,,,,,
dev867648043573631,2023-09-28 08:56:21+00:00,gps,10.69692578125,59.8676625,axl.qo,,,,,
dev867648043573631,2023-09-28 08:56:21+00:00,gps,10.69692578125,59.8676625,axl.qo,,,,,
dev867648043573631,2023-09-28 08:56:21+00:00,gps,10.69692578125,59.8676625,axl.qo,,,,,
dev867648043573631,2023-09-28 08:56:21+00:00,gps,10.69692578125,59.8676625,axl.qo,,,,,
dev867648043573631,2023-09-28 09:02:39+00:00,gps,10.69650390625,59.8674975,_track.qo,,,,,4.3554688
dev867648043573631,2023-09-28 09:02:45+00:00,gps,10.69648046875,59.8674975,_track.qo,279.40817,0.17005762,1.0203457,,4.3554688
dev867648043573631,2023-09-28 09:04:22+00:00,gps,10.69641796875,59.8674775,_track.qo,238.12115,0.04652282,4.5127134,,4.3554688
dev867648043573631,2023-09-28 09:06:20+00:00,gps,10.69629296875,59.8674375,_track.qo,237.18904,0.06817012,8.044074,,4.3554688
dev867648043573631,2023-09-28 09:07:15+00:00,gps,10.69621484375,59.8674025,_track.qo,,,,,4.3554688
dev867648043573631,2023-09-28 09:11:18+00:00,gps,10.69590234375,59.8673375,_track.qo,,,,,4.3515625
dev867648043573631,2023-09-28 09:12:19+00:00,gps,10.69587109375,59.8673375,_track.qo,264.34164,0.02927289,1.7856462,,4.3515625
dev867648043573631,2023-09-28 09:14:19+00:00,gps,10.69576953125,59.8673075,_track.qo,242.31352,0.053547252,6.4256706,,4.3515625
dev867648043573631,2023-09-28 09:16:18+00:00,gps,10.69565234375,59.8672775,_track.qo,241.50536,0.062153388,7.396253,,4.3476562
dev867648043573631,2023-09-28 09:18:20+00:00,gps,10.69552734375,59.8672375,_track.qo,237.37094,0.068825364,8.396695,,4.3476562
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,_track.qo,,,,,4.3476562
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,_track.qo,,,,,4.359375
dev867648043573631,2023-09-28 08:58:18+00:00,gps,10.69692578125,59.8676625,axl.qo,,,,,
dev867648043573631,2023-09-28 08:58:18+00:00,gps,10.69692578125,59.8676625,axl.qo,,,,,
dev867648043573631,2023-09-28 08:58:18+00:00,gps,10.69692578125,59.8676625,axl.qo,,,,,
dev867648043573631,2023-09-28 08:58:18+00:00,gps,10.69692578125,59.8676625,axl.qo,,,,,
dev867648043573631,2023-09-28 08:58:18+00:00,gps,10.69692578125,59.8676625,axl.qo,,,,,
dev867648043573631,2023-09-28 08:58:18+00:00,gps,10.69692578125,59.8676625,axl.qo,,,,,
dev867648043573631,2023-09-28 08:58:18+00:00,gps,10.69692578125,59.8676625,axl.qo,,,,,
dev867648043573631,2023-09-28 09:06:36+00:00,gps,10.69626953125,59.8674275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:06:42+00:00,gps,10.69626171875,59.8674275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:06:42+00:00,gps,10.69626171875,59.8674275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:06:47+00:00,gps,10.69625390625,59.8674275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:06:53+00:00,gps,10.69624609375,59.8674225,axl.qo,,,,,
dev867648043573631,2023-09-28 09:06:58+00:00,gps,10.69623046875,59.8674175,axl.qo,,,,,
dev867648043573631,2023-09-28 09:06:58+00:00,gps,10.69623046875,59.8674175,axl.qo,,,,,
dev867648043573631,2023-09-28 09:11:18+00:00,gps,10.69590234375,59.8673375,axl.qo,,,,,
dev867648043573631,2023-09-28 09:11:18+00:00,gps,10.69590234375,59.8673375,axl.qo,,,,,
dev867648043573631,2023-09-28 09:11:25+00:00,gps,10.69591796875,59.8673225,axl.qo,,,,,
dev867648043573631,2023-09-28 09:11:31+00:00,gps,10.69591796875,59.8673275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:11:31+00:00,gps,10.69591796875,59.8673275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:11:36+00:00,gps,10.69592578125,59.8673225,axl.qo,,,,,
dev867648043573631,2023-09-28 09:15:55+00:00,gps,10.69568359375,59.8672925,axl.qo,,,,,
dev867648043573631,2023-09-28 09:16:01+00:00,gps,10.69568359375,59.8672875,axl.qo,,,,,
dev867648043573631,2023-09-28 09:16:07+00:00,gps,10.69568359375,59.8672825,axl.qo,,,,,
dev867648043573631,2023-09-28 09:16:07+00:00,gps,10.69568359375,59.8672825,axl.qo,,,,,
dev867648043573631,2023-09-28 09:16:12+00:00,gps,10.69567578125,59.8672825,axl.qo,,,,,
dev867648043573631,2023-09-28 09:16:18+00:00,gps,10.69565234375,59.8672775,axl.qo,,,,,
dev867648043573631,2023-09-28 09:16:23+00:00,gps,10.69565234375,59.8672725,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,_track.qo,,,,,4.359375
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,_track.qo,,,,,4.3710938
dev867648043573631,2023-09-28 09:37:39+00:00,gps,10.69397265625,59.8669975,_track.qo,,,,,4.375
dev867648043573631,2023-09-28 09:38:19+00:00,gps,10.69398828125,59.8669725,_track.qo,163.9232,0.075170174,3.0068069,,4.375
dev867648043573631,2023-09-28 09:40:19+00:00,gps,10.69380859375,59.8669575,_track.qo,262.99478,0.08699351,10.43922,,4.375
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:19:28+00:00,gps,10.69543359375,59.8672275,axl.qo,,,,,
dev867648043573631,2023-09-28 09:39:17+00:00,gps,10.69398046875,59.8669725,axl.qo,,,,,
dev867648043573631,2023-09-28 09:39:22+00:00,gps,10.69398046875,59.8669725,axl.qo,,,,,
dev867648043573631,2023-09-28 09:39:22+00:00,gps,10.69398046875,59.8669725,axl.qo,,,,,
dev867648043573631,2023-09-28 09:39:28+00:00,gps,10.69397265625,59.8669725,axl.qo,,,,,
dev867648043573631,2023-09-28 09:39:33+00:00,gps,10.69397265625,59.8669725,axl.qo,,,,,
dev867648043573631,2023-09-28 09:39:39+00:00,gps,10.69395703125,59.8669725,axl.qo,,,,,
dev867648043573631,2023-09-28 11:59:49+00:00,gps,10.69954296875,59.8694275,_track.qo,,,,,4.2929688
dev867648043573631,2023-09-28 11:59:54+00:00,gps,10.69925390625,59.8694375,_track.qo,273.9662,3.2367513,16.183756,,4.2929688
dev867648043573631,2023-09-28 12:01:31+00:00,gps,10.69916015625,59.8694875,_track.qo,315.0563,0.08030414,7.789501,,4.2929688
dev867648043573631,2023-09-28 12:03:34+00:00,gps,10.69901953125,59.8695925,_track.qo,326.87085,0.111927025,13.767024,,4.2929688
dev867648043573631,2023-09-28 12:05:35+00:00,gps,10.69891015625,59.8696975,_track.qo,332.4719,0.11185038,13.533896,,4.3046875
dev867648043573631,2023-09-28 12:07:34+00:00,gps,10.69880078125,59.8697925,_track.qo,327.9511,0.10033916,11.94036,,4.3046875
dev867648043573631,2023-09-28 12:09:34+00:00,gps,10.69873828125,59.8698625,_track.qo,337.05524,0.07109063,8.530876,,4.3046875
dev867648043573631,2023-09-28 12:11:30+00:00,gps,10.69860546875,59.8699775,_track.qo,330.91318,0.12837575,14.891588,,4.3164062
dev867648043573631,2023-09-28 12:13:32+00:00,gps,10.69849609375,59.8700625,_track.qo,326.74292,0.09359017,11.418001,,4.3164062
dev867648043573631,2023-09-28 12:15:32+00:00,gps,10.69837109375,59.8701825,_track.qo,332.21893,0.1219636,14.635632,,4.3164062
dev867648043573631,2023-09-28 12:17:30+00:00,gps,10.69829296875,59.8702525,_track.qo,331.83847,0.07743902,9.137804,,4.3242188
dev867648043573631,2023-09-28 12:02:25+00:00,gps,10.69909765625,59.8695475,axl.qo,,,,,
dev867648043573631,2023-09-28 12:02:30+00:00,gps,10.69908203125,59.8695525,axl.qo,,,,,
dev867648043573631,2023-09-28 12:02:35+00:00,gps,10.69907421875,59.8695625,axl.qo,,,,,
dev867648043573631,2023-09-28 12:02:35+00:00,gps,10.69907421875,59.8695625,axl.qo,,,,,
dev867648043573631,2023-09-28 12:02:40+00:00,gps,10.69907421875,59.8695625,axl.qo,,,,,
dev867648043573631,2023-09-28 12:02:47+00:00,gps,10.69905859375,59.8695625,axl.qo,,,,,
dev867648043573631,2023-09-28 12:02:47+00:00,gps,10.69905859375,59.8695625,axl.qo,,,,,
dev867648043573631,2023-09-28 12:07:04+00:00,gps,10.69882421875,59.8697775,axl.qo,,,,,
dev867648043573631,2023-09-28 12:07:09+00:00,gps,10.69881640625,59.8697925,axl.qo,,,,,
dev867648043573631,2023-09-28 12:07:16+00:00,gps,10.69880859375,59.8697925,axl.qo,,,,,
dev867648043573631,2023-09-28 12:07:16+00:00,gps,10.69880859375,59.8697925,axl.qo,,,,,
dev867648043573631,2023-09-28 12:07:21+00:00,gps,10.69880859375,59.8697925,axl.qo,,,,,
dev867648043573631,2023-09-28 12:07:28+00:00,gps,10.69880859375,59.8697925,axl.qo,,,,,
dev867648043573631,2023-09-28 12:07:28+00:00,gps,10.69880859375,59.8697925,axl.qo,,,,,
dev867648043573631,2023-09-28 12:11:48+00:00,gps,10.69860546875,59.8699775,axl.qo,,,,,
dev867648043573631,2023-09-28 12:11:48+00:00,gps,10.69860546875,59.8699775,axl.qo,,,,,
dev867648043573631,2023-09-28 12:11:53+00:00,gps,10.69860546875,59.8699775,axl.qo,,,,,
dev867648043573631,2023-09-28 12:11:58+00:00,gps,10.69860546875,59.8699775,axl.qo,,,,,
dev867648043573631,2023-09-28 12:12:04+00:00,gps,10.69860546875,59.8699775,axl.qo,,,,,
dev867648043573631,2023-09-28 12:12:04+00:00,gps,10.69860546875,59.8699775,axl.qo,,,,,
dev867648043573631,2023-09-28 12:16:23+00:00,gps,10.69835546875,59.8702175,axl.qo,,,,,
dev867648043573631,2023-09-28 12:16:29+00:00,gps,10.69835546875,59.8702225,axl.qo,,,,,
dev867648043573631,2023-09-28 12:16:35+00:00,gps,10.69833984375,59.8702275,axl.qo,,,,,
dev867648043573631,2023-09-28 12:16:40+00:00,gps,10.69833984375,59.8702375,axl.qo,,,,,
dev867648043573631,2023-09-28 12:16:40+00:00,gps,10.69833984375,59.8702375,axl.qo,,,,,
dev867648043573631,2023-09-28 12:16:46+00:00,gps,10.69832421875,59.8702375,axl.qo,,,,,
dev867648043573631,2023-09-28 12:16:52+00:00,gps,10.69832421875,59.8702425,axl.qo,,,,,
dev867648043573631,2023-09-28 12:21:48+00:00,gps,10.69805859375,59.8705225,_track.qo,335.97406,0.12794775,33.010517,,4.3164062
